run_id,task_id,detector,stop_step,stop_utility,oracle_step,oracle_utility,oracle_gap,false_early,false_late,false_late_severity
qwen2p5_7b__gsm8k_train_00240_e99722ca__temp1.00__seed7,gsm8k_train_00240_e99722ca,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00240_e99722ca__temp1.00__seed7,gsm8k_train_00240_e99722ca,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00240_e99722ca__temp1.00__seed7,gsm8k_train_00240_e99722ca,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.10__seed7,gsm8k_train_00241_1f578d8b,oracle,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.10__seed7,gsm8k_train_00241_1f578d8b,first_answer,1,0.0,4,0.85,0.85,1,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.10__seed7,gsm8k_train_00241_1f578d8b,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.10__seed7,gsm8k_train_00241_1f578d8b,answer_stability,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.10__seed7,gsm8k_train_00241_1f578d8b,entropy_plateau,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.10__seed7,gsm8k_train_00241_1f578d8b,hazard_drift,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.10__seed7,gsm8k_train_00241_1f578d8b,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.10__seed7,gsm8k_train_00241_1f578d8b,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.10__seed7,gsm8k_train_00241_1f578d8b,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.60__seed7,gsm8k_train_00241_1f578d8b,oracle,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.60__seed7,gsm8k_train_00241_1f578d8b,first_answer,1,0.0,4,0.85,0.85,1,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.60__seed7,gsm8k_train_00241_1f578d8b,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.60__seed7,gsm8k_train_00241_1f578d8b,answer_stability,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.60__seed7,gsm8k_train_00241_1f578d8b,entropy_plateau,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.60__seed7,gsm8k_train_00241_1f578d8b,hazard_drift,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.60__seed7,gsm8k_train_00241_1f578d8b,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.60__seed7,gsm8k_train_00241_1f578d8b,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp0.60__seed7,gsm8k_train_00241_1f578d8b,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp1.00__seed7,gsm8k_train_00241_1f578d8b,oracle,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp1.00__seed7,gsm8k_train_00241_1f578d8b,first_answer,1,0.0,4,0.85,0.85,1,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp1.00__seed7,gsm8k_train_00241_1f578d8b,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp1.00__seed7,gsm8k_train_00241_1f578d8b,answer_stability,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp1.00__seed7,gsm8k_train_00241_1f578d8b,entropy_plateau,8,0.6499999999999999,4,0.85,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp1.00__seed7,gsm8k_train_00241_1f578d8b,hazard_drift,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp1.00__seed7,gsm8k_train_00241_1f578d8b,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp1.00__seed7,gsm8k_train_00241_1f578d8b,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00241_1f578d8b__temp1.00__seed7,gsm8k_train_00241_1f578d8b,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.10__seed7,gsm8k_train_00242_ae567c96,oracle,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.10__seed7,gsm8k_train_00242_ae567c96,first_answer,1,0.0,3,0.9,0.9,1,0,0
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.10__seed7,gsm8k_train_00242_ae567c96,verifier_first_correct,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.10__seed7,gsm8k_train_00242_ae567c96,answer_stability,4,0.85,3,0.9,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.10__seed7,gsm8k_train_00242_ae567c96,entropy_plateau,6,0.75,3,0.9,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.10__seed7,gsm8k_train_00242_ae567c96,hazard_drift,3,0.9,3,0.9,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.10__seed7,gsm8k_train_00242_ae567c96,empirical_bernstein,9,0.6,3,0.9,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.10__seed7,gsm8k_train_00242_ae567c96,e_process,7,0.7,3,0.9,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.10__seed7,gsm8k_train_00242_ae567c96,never_stop,10,0.55,3,0.9,0.35,0,1,7
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.60__seed7,gsm8k_train_00242_ae567c96,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.60__seed7,gsm8k_train_00242_ae567c96,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.60__seed7,gsm8k_train_00242_ae567c96,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.60__seed7,gsm8k_train_00242_ae567c96,answer_stability,5,-0.2,1,0.0,0.2,0,1,4
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.60__seed7,gsm8k_train_00242_ae567c96,entropy_plateau,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.60__seed7,gsm8k_train_00242_ae567c96,hazard_drift,4,-0.15,1,0.0,0.15,0,1,3
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.60__seed7,gsm8k_train_00242_ae567c96,empirical_bernstein,9,-0.4,1,0.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.60__seed7,gsm8k_train_00242_ae567c96,e_process,7,-0.3,1,0.0,0.3,0,1,6
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp0.60__seed7,gsm8k_train_00242_ae567c96,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp1.00__seed7,gsm8k_train_00242_ae567c96,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp1.00__seed7,gsm8k_train_00242_ae567c96,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp1.00__seed7,gsm8k_train_00242_ae567c96,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp1.00__seed7,gsm8k_train_00242_ae567c96,answer_stability,4,-0.15,1,1.0,1.15,0,1,3
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp1.00__seed7,gsm8k_train_00242_ae567c96,entropy_plateau,4,-0.15,1,1.0,1.15,0,1,3
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp1.00__seed7,gsm8k_train_00242_ae567c96,hazard_drift,4,-0.15,1,1.0,1.15,0,1,3
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp1.00__seed7,gsm8k_train_00242_ae567c96,empirical_bernstein,9,-0.4,1,1.0,1.4,0,1,8
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp1.00__seed7,gsm8k_train_00242_ae567c96,e_process,7,-0.3,1,1.0,1.3,0,1,6
qwen2p5_7b__gsm8k_train_00242_ae567c96__temp1.00__seed7,gsm8k_train_00242_ae567c96,never_stop,10,-0.45,1,1.0,1.45,0,1,9
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.10__seed7,gsm8k_train_00243_72ceeee9,oracle,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.10__seed7,gsm8k_train_00243_72ceeee9,first_answer,1,0.0,1,0.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.10__seed7,gsm8k_train_00243_72ceeee9,verifier_first_correct,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.10__seed7,gsm8k_train_00243_72ceeee9,answer_stability,6,-0.25,1,0.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.10__seed7,gsm8k_train_00243_72ceeee9,entropy_plateau,8,-0.35,1,0.0,0.35,0,1,7
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.10__seed7,gsm8k_train_00243_72ceeee9,hazard_drift,5,-0.2,1,0.0,0.2,0,1,4
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.10__seed7,gsm8k_train_00243_72ceeee9,empirical_bernstein,9,-0.4,1,0.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.10__seed7,gsm8k_train_00243_72ceeee9,e_process,7,-0.3,1,0.0,0.3,0,1,6
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.10__seed7,gsm8k_train_00243_72ceeee9,never_stop,10,-0.45,1,0.0,0.45,0,1,9
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.60__seed7,gsm8k_train_00243_72ceeee9,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.60__seed7,gsm8k_train_00243_72ceeee9,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.60__seed7,gsm8k_train_00243_72ceeee9,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.60__seed7,gsm8k_train_00243_72ceeee9,answer_stability,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.60__seed7,gsm8k_train_00243_72ceeee9,entropy_plateau,8,0.6499999999999999,1,1.0,0.3500000000000001,0,1,7
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.60__seed7,gsm8k_train_00243_72ceeee9,hazard_drift,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.60__seed7,gsm8k_train_00243_72ceeee9,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.60__seed7,gsm8k_train_00243_72ceeee9,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp0.60__seed7,gsm8k_train_00243_72ceeee9,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp1.00__seed7,gsm8k_train_00243_72ceeee9,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp1.00__seed7,gsm8k_train_00243_72ceeee9,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp1.00__seed7,gsm8k_train_00243_72ceeee9,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp1.00__seed7,gsm8k_train_00243_72ceeee9,answer_stability,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp1.00__seed7,gsm8k_train_00243_72ceeee9,entropy_plateau,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp1.00__seed7,gsm8k_train_00243_72ceeee9,hazard_drift,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp1.00__seed7,gsm8k_train_00243_72ceeee9,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp1.00__seed7,gsm8k_train_00243_72ceeee9,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00243_72ceeee9__temp1.00__seed7,gsm8k_train_00243_72ceeee9,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.10__seed7,gsm8k_train_00244_3afa39a0,oracle,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.10__seed7,gsm8k_train_00244_3afa39a0,first_answer,1,0.0,4,0.85,0.85,1,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.10__seed7,gsm8k_train_00244_3afa39a0,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.10__seed7,gsm8k_train_00244_3afa39a0,answer_stability,5,0.8,4,0.85,0.04999999999999993,0,1,1
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.10__seed7,gsm8k_train_00244_3afa39a0,entropy_plateau,8,0.6499999999999999,4,0.85,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.10__seed7,gsm8k_train_00244_3afa39a0,hazard_drift,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.10__seed7,gsm8k_train_00244_3afa39a0,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.10__seed7,gsm8k_train_00244_3afa39a0,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.10__seed7,gsm8k_train_00244_3afa39a0,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.60__seed7,gsm8k_train_00244_3afa39a0,oracle,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.60__seed7,gsm8k_train_00244_3afa39a0,first_answer,1,0.0,4,0.85,0.85,1,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.60__seed7,gsm8k_train_00244_3afa39a0,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.60__seed7,gsm8k_train_00244_3afa39a0,answer_stability,6,0.75,4,0.85,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.60__seed7,gsm8k_train_00244_3afa39a0,entropy_plateau,8,0.6499999999999999,4,0.85,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.60__seed7,gsm8k_train_00244_3afa39a0,hazard_drift,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.60__seed7,gsm8k_train_00244_3afa39a0,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.60__seed7,gsm8k_train_00244_3afa39a0,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp0.60__seed7,gsm8k_train_00244_3afa39a0,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp1.00__seed7,gsm8k_train_00244_3afa39a0,oracle,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp1.00__seed7,gsm8k_train_00244_3afa39a0,first_answer,1,0.0,5,0.8,0.8,1,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp1.00__seed7,gsm8k_train_00244_3afa39a0,verifier_first_correct,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp1.00__seed7,gsm8k_train_00244_3afa39a0,answer_stability,6,0.75,5,0.8,0.050000000000000044,0,1,1
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp1.00__seed7,gsm8k_train_00244_3afa39a0,entropy_plateau,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp1.00__seed7,gsm8k_train_00244_3afa39a0,hazard_drift,5,0.8,5,0.8,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp1.00__seed7,gsm8k_train_00244_3afa39a0,empirical_bernstein,9,0.6,5,0.8,0.20000000000000007,0,1,4
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp1.00__seed7,gsm8k_train_00244_3afa39a0,e_process,7,0.7,5,0.8,0.10000000000000009,0,1,2
qwen2p5_7b__gsm8k_train_00244_3afa39a0__temp1.00__seed7,gsm8k_train_00244_3afa39a0,never_stop,10,0.55,5,0.8,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.10__seed7,gsm8k_train_00245_9d0c6381,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.10__seed7,gsm8k_train_00245_9d0c6381,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.10__seed7,gsm8k_train_00245_9d0c6381,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.10__seed7,gsm8k_train_00245_9d0c6381,answer_stability,10,-0.45,1,1.0,1.45,0,1,9
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.10__seed7,gsm8k_train_00245_9d0c6381,entropy_plateau,4,-0.15,1,1.0,1.15,0,1,3
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.10__seed7,gsm8k_train_00245_9d0c6381,hazard_drift,4,-0.15,1,1.0,1.15,0,1,3
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.10__seed7,gsm8k_train_00245_9d0c6381,empirical_bernstein,9,-0.4,1,1.0,1.4,0,1,8
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.10__seed7,gsm8k_train_00245_9d0c6381,e_process,7,-0.3,1,1.0,1.3,0,1,6
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.10__seed7,gsm8k_train_00245_9d0c6381,never_stop,10,-0.45,1,1.0,1.45,0,1,9
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.60__seed7,gsm8k_train_00245_9d0c6381,oracle,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.60__seed7,gsm8k_train_00245_9d0c6381,first_answer,1,0.0,4,0.85,0.85,1,0,0
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.60__seed7,gsm8k_train_00245_9d0c6381,verifier_first_correct,4,0.85,4,0.85,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.60__seed7,gsm8k_train_00245_9d0c6381,answer_stability,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.60__seed7,gsm8k_train_00245_9d0c6381,entropy_plateau,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.60__seed7,gsm8k_train_00245_9d0c6381,hazard_drift,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.60__seed7,gsm8k_train_00245_9d0c6381,empirical_bernstein,9,0.6,4,0.85,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.60__seed7,gsm8k_train_00245_9d0c6381,e_process,7,0.7,4,0.85,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp0.60__seed7,gsm8k_train_00245_9d0c6381,never_stop,10,0.55,4,0.85,0.29999999999999993,0,1,6
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp1.00__seed7,gsm8k_train_00245_9d0c6381,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp1.00__seed7,gsm8k_train_00245_9d0c6381,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp1.00__seed7,gsm8k_train_00245_9d0c6381,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp1.00__seed7,gsm8k_train_00245_9d0c6381,answer_stability,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp1.00__seed7,gsm8k_train_00245_9d0c6381,entropy_plateau,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp1.00__seed7,gsm8k_train_00245_9d0c6381,hazard_drift,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp1.00__seed7,gsm8k_train_00245_9d0c6381,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp1.00__seed7,gsm8k_train_00245_9d0c6381,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00245_9d0c6381__temp1.00__seed7,gsm8k_train_00245_9d0c6381,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.10__seed7,gsm8k_train_00246_2893b455,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.10__seed7,gsm8k_train_00246_2893b455,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.10__seed7,gsm8k_train_00246_2893b455,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.10__seed7,gsm8k_train_00246_2893b455,answer_stability,6,0.75,1,1.0,0.25,0,1,5
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.10__seed7,gsm8k_train_00246_2893b455,entropy_plateau,4,-0.15,1,1.0,1.15,0,1,3
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.10__seed7,gsm8k_train_00246_2893b455,hazard_drift,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.10__seed7,gsm8k_train_00246_2893b455,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.10__seed7,gsm8k_train_00246_2893b455,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.10__seed7,gsm8k_train_00246_2893b455,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.60__seed7,gsm8k_train_00246_2893b455,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.60__seed7,gsm8k_train_00246_2893b455,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.60__seed7,gsm8k_train_00246_2893b455,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.60__seed7,gsm8k_train_00246_2893b455,answer_stability,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.60__seed7,gsm8k_train_00246_2893b455,entropy_plateau,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.60__seed7,gsm8k_train_00246_2893b455,hazard_drift,3,0.9,1,1.0,0.09999999999999998,0,1,2
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.60__seed7,gsm8k_train_00246_2893b455,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.60__seed7,gsm8k_train_00246_2893b455,e_process,7,0.7,1,1.0,0.30000000000000004,0,1,6
qwen2p5_7b__gsm8k_train_00246_2893b455__temp0.60__seed7,gsm8k_train_00246_2893b455,never_stop,10,0.55,1,1.0,0.44999999999999996,0,1,9
qwen2p5_7b__gsm8k_train_00246_2893b455__temp1.00__seed7,gsm8k_train_00246_2893b455,oracle,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00246_2893b455__temp1.00__seed7,gsm8k_train_00246_2893b455,first_answer,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00246_2893b455__temp1.00__seed7,gsm8k_train_00246_2893b455,verifier_first_correct,1,1.0,1,1.0,0.0,0,0,0
qwen2p5_7b__gsm8k_train_00246_2893b455__temp1.00__seed7,gsm8k_train_00246_2893b455,answer_stability,5,0.8,1,1.0,0.19999999999999996,0,1,4
qwen2p5_7b__gsm8k_train_00246_2893b455__temp1.00__seed7,gsm8k_train_00246_2893b455,entropy_plateau,9,0.6,1,1.0,0.4,0,1,8
qwen2p5_7b__gsm8k_train_00246_2893b455__temp1.00__seed7,gsm8k_train_00246_2893b455,hazard_drift,4,0.85,1,1.0,0.15000000000000002,0,1,3
qwen2p5_7b__gsm8k_train_00246_2893b455__temp1.00__seed7,gsm8k_train_00246_2893b455,empirical_bernstein,9,0.6,1,1.0,0.4,0,1,8
